Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
25150,Pledged: The Secret Life of Sororities,Alexandra Robbins,3.18,1401300464,9781401300463,en-US,384,245,30,4/14/2004,Hyperion,"Nonfiction;Sociology;Womens;Academic,College;Autobiography,Memoir;Feminism;Adult;Education;Psychology;Social Science"
32446,The Door to December,Richard Paige/Dean Koontz,3.95,0451205421,9780451205421,eng,518,32385,581,6/1/2002,Berkley Books,"Horror;Fiction;Thriller;Suspense;Mystery;Fantasy,Paranormal;Thriller,Mystery Thriller;Science Fiction;Fantasy;Adult"
1510,Helen / Phoenician Women / Orestes,Euripides/David Kovacs,4.07,0674996003,9780674996007,mul,605,25,3,6/15/2002,Loeb Classical Library,"Plays;Classics;Drama;Poetry;Fiction;Literature;Fantasy,Mythology;Fantasy;Tragedy;Literature,Ancient"
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1585672319,9781585672318,eng,272,4616,287,1/1/2002,Harry N. Abrams,"Fiction;Humor;Classics;Humor,Comedy;European Literature,British Literature;Audiobook;Literature,20th Century;Novels;Historical,Historical Fiction;Literature"
28308,My Name is Aram,William Saroyan/Don Freeman,4.15,0440362059,9780440362050,en-US,151,1045,66,6/1/1991,Laurel Press,"Fiction;Short Stories;Classics;Literature,American;Literature;Novels;Literary Fiction;The United States Of America;Childrens;Humor"
16185,The Wise Woman,Philippa Gregory,3.32,0006514642,9780006514640,eng,640,6774,529,2/1/2002,HarperCollins Publishers,"Historical,Historical Fiction;Fiction;Historical;Romance;Fantasy;European Literature,British Literature;English History,Tudor Period;Fantasy,Magic;Literature,16th Century;Paranormal,Witches"
44821,Deadly Love (Francesca Cahill Deadly  #1),Brenda Joyce,3.96,0312977670,9780312977672,eng,338,755,52,1/15/2001,St. Martin's,"Romance;Romance,Historical Romance;Mystery;Historical;Historical,Historical Fiction;Mystery,Historical Mystery;Romance,Romantic Suspense;Adult;New York;Fiction"
32185,Rurouni Kenshin  Volume 27,Nobuhiro Watsuki,4.38,1421506742,9781421506746,eng,192,1598,22,6/6/2006,VIZ Media LLC,"Sequential Art,Manga;Historical,Historical Fiction;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Manga,Shonen;Historical;Cultural,Japan;Comics Manga;Fantasy"
10802,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,4.07,0140159940,9780140159943,eng,438,3010,244,3/1/1992,Penguin Books,"History;Nonfiction;Biography;Westerns;North American Hi...,American History;Environment,Nature;Science;Travel;Adventure;Environment"
2452,Theocritus: Select Poems: Select Poems,Theocritus/Kenneth James Dover,3.0,0862921473,9780862921477,grc,395,1,1,6/1/1991,Bristol Classical Press,Classics;Poetry
43476,The Criss Cross,Crystal Lacey Winslow,4.2,0971702128,9780971702127,en-US,360,110,16,8/1/2004,Melodrama Publishing,Fiction
41919,Infants  Children  and Adolescents (MyDevelopmentLab Series),Laura E. Berk,3.64,0205419283,9780205419289,en-US,784,19,2,9/10/2004,Allyn & Bacon,"Psychology;Textbooks;Academic,School;Reference;Nonfiction;Education;Academic,College;Parenting"
21837,The Fraternity of the Stone (Mortalis  #2),David Morrell,4.16,074723891X,9780747238911,eng,448,2646,68,7/16/1992,Headline,"Thriller;Fiction;Mystery;Spy Thriller,Espionage;Action;Thriller,Mystery Thriller;Adventure;Mystery,Crime;Thriller,Spy Thriller;Suspense"
26583,Beauty's Punishment,A.N. Roquelaure/Anne Rice,3.62,0452266629,9780452266629,eng,233,426,30,6/1/1984,Plume,"Adult Fiction,Erotica;Fiction;Fantasy;Romance;Erotica,BDSM;Adult;Fantasy,Fairy Tales;Adult Fiction;Retellings;Sexuality"
35479,Ring of Fire (Ring of Fire Anthology  #1),Eric Flint/David Weber/Mercedes Lackey/Dave Freer/Andrew Dennis/Virginia DeMarce/Loren K. Jones/S.L. Viehl/Anette M. Pedersen/Jonathan Cresswell/Scott Washburn/Deann Allen/Mike Turner/Greg Donahue/Walt Boyes/Jody Dorsett/K.D. Wentworth,3.9,1416509089,9781416509080,eng,722,1970,64,10/1/2005,Baen,"Science Fiction,Alternate History;Science Fiction;Fiction;Science Fiction,Time Travel;Fantasy;Anthologies;Historical,Historical Fiction;Short Stories;Historical;Science Fiction Fantasy"
15073,Portraits of Murder: 47 Short Stories Chosen by the Master of Suspense,Alfred Hitchcock/Don Tothe,3.89,0883657279,9780883657270,en-US,512,81,7,8/1/2005,Galahad Books,Mystery;Short Stories;Suspense;Anthologies;Fiction
25707,Aquinas's Shorter Summa: Saint Thomas's Own Concise Version of His Summa Theologica,Thomas Aquinas,4.14,1928832431,9781928832430,eng,412,213,8,12/1/2005,Sophia Institute Press,"Philosophy;Religion;Religion,Theology;Christianity,Catholic;Classics;Nonfiction;Religion,Christianity;Christian;Historical,Medieval;Spirituality"
13136,2nd Chance (Women's Murder Club  #2),James Patterson/Andrew Gross,4.04,0446696633,9780446696630,eng,400,78780,2118,5/20/2005,Grand Central Publishing,"Mystery;Fiction;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Suspense;Mystery,Murder Mystery;Audiobook;Mystery,Detective;Adult"
16093,Fuselfieber,David Sedaris/Harry Rowohlt,3.79,3453198255,9783453198258,ger,320,14,0,4/1/2002,Diana TB,"Humor;Nonfiction;Writing,Essays;Short Stories;Autobiography,Memoir;Humor,Comedy;Audiobook;Biography;LGBT;Biography,Autobiography"
20236,The Murder Stone,Charles Todd,3.83,0553586602,9780553586602,eng,416,1492,175,8/31/2004,Bantam,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;War,World War I;European Literature,British Literature;Thriller,Mystery Thriller;Mystery,Crime;Suspense"
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,0310259665,9780310259664,en-US,462,811,68,8/2/2005,Zondervan Publishing Company,"Christian;Religion,Theology;Nonfiction;Religion,Christianity;Reference;Academic,School;Textbooks;Religion;Christian,Christian Living;Religion,Scripture"
35539,The Beatles: The Biography,Bob Spitz,4.15,0316013315,9780316013314,eng,983,9041,417,10/10/2005,Little Brown,"Music;Biography;Nonfiction;History;Biography Memoir;Audiobook;Art;Culture,Pop Culture;Music,Rock N Roll;Historical"
13649,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,Lao Tzu/Ursula K. Le Guin/J.P. Seaton,4.3,1570623953,9781570623950,eng,125,800,91,10/20/1998,Shambhala,"Philosophy;Nonfiction;Classics;Religion;Spirituality;Poetry;Cultural,China;Religion,Taoism;Self Help;Philosophy,Eastern Philosophy"
5937,Love,Pablo Neruda,4.46,0786881488,9780786881482,eng,43,1333,68,6/16/1995,Miramax Books,"Poetry;Classics;Fiction;Cultural,Latin American;Romance;European Literature,Spanish Literature;Own"
28827,Ghost Hunters: William James and the Search for Scientific Proof of Life After Death,Deborah Blum,3.7,1594200904,9781594200908,eng,371,833,127,8/3/2006,Penguin Press,"Nonfiction;History;Science;Fantasy,Paranormal;Paranormal,Ghosts;Psychology;Biography;Esoterica,Spiritualism;Historical;Fantasy,Supernatural"
41536,My Soul to Keep (African Immortals  #1),Tananarive Due,4.17,006105366X,9780061053665,eng,346,3799,361,4/8/1998,Harper Voyager,"Horror;Fantasy;Fiction;Fantasy,Paranormal;Paranormal,Vampires;Fantasy,Urban Fantasy;Science Fiction;Cultural,African American;Fantasy,Supernatural;Adult"
27413,The Library of Apollodorus: Gods and Heroes of the Greeks,Apollodorus/Selwyn Reginald Cudjoe/Leonard Baskin,3.98,0870232061,9780870232060,eng,311,11,1,9/1/1986,University of Massachusetts Press,"Fantasy,Mythology;Classics;Mythology,Greek Mythology;History;Nonfiction;Cultural,Greece;Literature,Ancient;Reference;Literature;Religion"
38572,Last Bite,Nancy Verde Barr,3.42,1565124952,9781565124950,eng,308,372,66,6/9/2006,Algonquin Books,"Romance;Womens Fiction,Chick Lit;Fiction;Adult;Food and Drink,Foodie;Cultural,Italy;Food and Drink,Food;Womens Fiction;Humor;Mystery"
28389,Marcel Proust: A Life,William C. Carter,4.33,0300094000,9780300094008,eng,992,14,4,2/8/2002,Yale University Press,"Biography;Nonfiction;Cultural,France;History;Literature;Biography Memoir;European Literature,French Literature;Literary Fiction;Literature,20th Century;LGBT"
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31,0143039911,9780143039914,eng,672,234,20,9/28/2006,Penguin Books,"Classics;Poetry;Horror;Fiction;Short Stories;Mystery;Gothic;Literature;Fantasy;Literature,American"
13155,3rd Degree (Women's Murder Club  #3),James Patterson/Andrew Gross,4.02,0446696641,9780446696647,eng,352,268,13,5/20/2005,Grand Central Publishing,"Mystery;Fiction;Mystery,Crime;Thriller;Suspense;Thriller,Mystery Thriller;Mystery,Murder Mystery;Audiobook;Mystery,Detective;Adult"
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,9781400075980,eng,608,1541,131,11/14/2006,Anchor,"Biography;Nonfiction;History;Drama;Audiobook;European Literature,British Literature;Biography Memoir;Plays,Theatre;Literature;Historical"
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,3.98,0940450216,9780940450219,eng,1051,130,12,7/1/1985,Library of America,"Fiction;Historical,Historical Fiction;Classics;Literature,19th Century;Literature,American;Literature"
32781,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,4.04,1590171454,9781590171455,eng,121,532,57,3/31/2005,NYRB Classics,"Philosophy;Nonfiction;Writing,Essays;Classics;Criticism,Literary Criticism;History;War;Criticism;Poetry;Cultural,France"
23186,Bugs for Lunch/Insectos para el almuerzo,Margery Facklam/Sylvia Long/Liliana Valenzuela,3.78,1570915067,9781570915062,spa,32,4,1,7/1/2002,Charlesbridge,"Childrens,Picture Books;Animals;Nonfiction;Science;Childrens;Food and Drink,Food;Childrens,Storytime;Cultural"
33555,What Dreams May Come,Richard Matheson,3.95,0765308703,9780765308702,eng,288,9298,830,1/1/2004,Tor Books,"Fiction;Fantasy;Romance;Horror;Science Fiction;Death;Classics;Fantasy,Paranormal;Religion;Contemporary"
13797,Suki's Kimono,Chieri Uegaki/Stéphane Jorisch,4.19,1553377524,9781553377528,eng,32,645,123,9/1/2005,Kids Can Press,"Childrens,Picture Books;Cultural;Childrens;Cultural,Japan;Academic,School;Fiction;Realistic Fiction;Cultural,Asia;Family;Literature,Asian Literature"
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.04,0618070230,9780618070237,eng,304,878,44,9/25/2000,HMH Books for Young Readers,"Fantasy;Childrens;Fiction;Historical,Historical Fiction;Adventure;Science Fiction,Alternate History;Young Adult;Historical;Childrens,Middle Grade;Childrens,Juvenile"
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,0226307948,9780226307947,eng,188,389,26,2/1/1992,University of Chicago Press,"Classics;Plays;Drama;Fiction;Fantasy,Mythology;Poetry;Literature;Cultural,Greece;Plays,Theatre;Literature,Ancient"
23791,Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett,4.33,1593080034,9781593080037,en-US,400,6988,173,7/1/2003,Barnes  Noble Classics,"Short Stories;Fiction;Classics;Cultural,Russia;Literature,Russian Literature;Literature;Literature,19th Century;Novels;Literary Fiction;Classics,Classic Literature"
40146,Dear Genius...: A Memoir of My Life with Truman Capote,Jack Dunphy,3.33,0070183171,9780070183179,eng,275,36,6,12/1/1987,McGraw-Hill Companies,Nonfiction;Biography
34889,Brown's Star Atlas: Showing All The Bright Stars With Full Instructions How To Find And Use Them For Navigational Purposes And Department Of Trade Examinations.,"Brown, Son & Ferguson",0.0,0851742718,9780851742717,eng,49,0,0,5/1/1977,Brown Son & Ferguson Ltd.,
14899,Mormon Country,Wallace Stegner/Richard W. Etulain,3.95,0803293054,9780803293052,eng,362,557,74,9/1/2003,Bison Books,"History;Nonfiction;Religion;Westerns;Lds,Mormonism;Christianity,Lds;North American Hi...,American History;Cultural;Church,Church History;Unfinished"
39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,0446611239,9780446611237,eng,629,34650,1722,6/1/2003,Warner Books,"Mystery;Thriller;Fiction;Horror;Thriller,Mystery Thriller;Suspense;Mystery,Crime;Adventure;Audiobook;Mystery,Detective"
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,3.87,0029131693,9780029131695,eng,352,41,3,2/1/1995,Free Press,Politics;Law;Nonfiction;History;Social Science
40189,A Year in Provence,Peter Mayle,3.96,0679731148,9780679731146,eng,207,54963,2554,6/4/1991,Vintage,"Travel;Nonfiction;Autobiography,Memoir;Cultural,France;Biography;Food and Drink,Food;Humor;Biography Memoir;Biography,Autobiography;Travel,Travelogue"
411,The Crying of Lot 49,Thomas Pynchon,3.69,0060931671,9780060931674,eng,152,2161,230,4/1/1999,Harper Perennial,"Fiction;Classics;Literature;Novels;Literature,American;Mystery;Literary Fiction;Contemporary;Literature,20th Century;The United States Of America"
24089,The Ivy Tree,Carolyn Brown,4.24,0803494661,9780803494664,eng,192,20,1,2/1/2001,Montlake Romance,Romance;Fiction
2907,Bleach  Tome 1: The Death and the Strawberry,Tite Kubo,4.22,2723442276,9782723442275,fre,192,54,4,7/2/2003,Glénat,"Sequential Art,Manga;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Young Adult;Media Tie In,Anime;Comics Manga;Action;Manga,Shonen"
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise,4.2,0380793474,9780380793471,eng,144,3208,306,3/9/1999,HarperCollins,"Mystery;Humor;Childrens;Childrens,Middle Grade;Fiction;Childrens,Juvenile;Realistic Fiction;Young Adult;Academic,School;Sequential Art,Graphic Novels"
28694,Shadowmarch (Shadowmarch  #1),Tad Williams,3.73,0756403596,9780756403591,eng,796,9677,377,9/5/2006,DAW,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Science Fiction Fantasy;Adventure;Epic;War;Fantasy,Magic;Adult"
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.9,1568821743,9781568821740,eng,180,63,2,8/15/2004,Chaosium,"Games,Role Playing Games;Horror;Games,Gaming;Lovecraftian,Cthulhu Mythos;Sports and Games,Games;Fiction"
7895,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,4.29,0971316821,9780971316829,eng,325,58,8,12/31/2002,Minnesota Heritage Publishing,Nonfiction;Biography;History
36677,Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library),Mary Ashworth/H. Patricia Wakefield,3.4,0887511120,9780887511127,eng,101,5,3,5/13/2004,Pippin Publishing,Education
3444,Northern Lights,Tim O'Brien,3.29,0767904419,9780767904414,eng,372,981,69,9/1/1999,Broadway Books,"Fiction;War;Literary Fiction;Historical,Historical Fiction;Literature;Contemporary;Historical;Action;American,American Fiction;Literature,American"
13067,Flush,Carl Hiaasen,3.88,0375821821,9780375821820,eng,263,23811,2348,9/13/2005,Alfred A. Knopf Books for Young Readers,"Young Adult;Fiction;Realistic Fiction;Mystery;Childrens,Middle Grade;Humor;Childrens;Adventure;Contemporary;Audiobook"
27006,Chop Shop (Bug Man  #2),Tim Downs,4.22,1582294011,9781582294018,eng,352,923,75,7/1/2004,Howard Books,"Mystery;Christian Fiction;Fiction;Suspense;Thriller,Mystery Thriller;Christian;Mystery,Crime;Adult;Contemporary"
13177,Private Parts,Howard Stern,3.77,0671009443,9780671009441,eng,660,3878,151,3/1/1997,Pocket Books,"Biography;Nonfiction;Humor;Autobiography,Memoir;Humor,Comedy;Biography,Autobiography;Biography Memoir;Literature,Banned Books;Music;Literature,American"
4704,Ocean Star Express,Mark Haddon/Peter   Sutton,3.57,000664600X,9780006646006,eng,32,1,0,7/1/2002,HarperCollins UK,Juvenile Fiction
41977,Circle of Friends,Maeve Binchy/René Huigen/Frans Thomése,4.03,0099498596,9780099498599,eng,722,51839,1396,6/1/2006,Arrow,"Fiction;Romance;Womens Fiction,Chick Lit;Cultural,Ireland;Historical,Historical Fiction;European Literature,Irish Literature;Contemporary;Adult Fiction;Adult;Novels"
12537,All New People,Anne Lamott,3.63,1582430543,9781582430546,eng,166,1562,111,12/17/1999,Counterpoint LLC,"Fiction;Contemporary;Novels;Literary Fiction;Adult Fiction;Young Adult,Coming Of Age"
8632,Her Master and Commander (Just Ask Reeves  #1),Karen Hawkins,3.8,0060584084,9780060584085,eng,372,799,31,2/28/2006,Avon,"Romance,Historical Romance;Romance;Historical;Historical,Historical Fiction;Fiction;Adventure,Pirates;Historical,Regency;Historical Romance,Regency Romance;Romance,M F Romance;Adult"
42866,The Little Book of Coaching: Motivating People to Be Winners,Kenneth H. Blanchard/Don Shula,3.65,0066621038,9780066621036,en-US,128,73,12,1/23/2001,Harper Business,"Business;Leadership;Business,Management"
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,0312426453,9780312426453,eng,208,1750,228,11/14/2006,Picador,"Fiction;Mystery;Thriller,Legal Thriller;Thriller;Audiobook;Mystery,Crime;Thriller,Mystery Thriller;Law;Suspense;Novels"
29514,The Lost Continent,Edgar Rice Burroughs,3.68,1600961509,9781600961502,eng,108,1235,59,7/30/2008,Waking Lion Press,"Science Fiction;Fiction;Fantasy;Classics;Adventure;Science Fiction Fantasy;Pulp;Apocalyptic,Post Apocalyptic;Science Fiction,Alternate History;Speculative Fiction"
9913,Glamorama,Bret Easton Ellis,3.46,0375703845,9780375703843,eng,546,18181,669,3/21/2000,Vintage,"Fiction;Contemporary;Thriller;Novels;Literature,American;Horror;Literature;The United States Of America;Literary Fiction;Adult"
41055,Street of the Five Moons (Vicky Bliss  #2),Elizabeth Peters,3.95,0380731215,9780380731213,eng,376,3654,148,3/7/2000,Avon,"Mystery;Fiction;Romance;Adventure;Thriller,Mystery Thriller;Mystery,Crime;Cultural,Italy;Audiobook;Mystery,Cozy Mystery;Suspense"
33836,Nightfall,Anne Stuart,3.87,0451404750,9780451404756,eng,416,981,106,3/1/1995,Onyx,"Romance,Romantic Suspense;Romance;Contemporary;Suspense;Romance,Contemporary Romance;Mystery;Dark;Thriller;Fiction;Thriller,Mystery Thriller"
37356,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire/Dirk Zimmer,3.6,0064405958,9780064405959,eng,144,264,30,8/4/1995,HarperCollins,"Fantasy;Childrens;Childrens,Juvenile;Humor;Young Adult;Childrens,Middle Grade;Academic,School;Horror;Holiday,Halloween;Animals"
33333,Searching for God Knows What,Donald Miller,3.92,0785263713,9780785263715,eng,246,23657,692,10/11/2004,Thomas Nelson,"Christian;Nonfiction;Religion;Religion,Christianity;Religion,Faith;Spirituality;Religion,Theology;Autobiography,Memoir;Christian,Christian Living;Christian,Christian Non Fiction"
22948,Fire in the Sky (Diadem: Shadowsong  #1),Jo Clayton,3.87,0886776503,9780886776503,eng,352,63,2,5/1/1995,DAW,Science Fiction;Fantasy;Science Fiction Fantasy;Fiction
16181,The Constant Princess (The Plantagenet and Tudor Novels  #6),Philippa Gregory,3.9,0743272498,9780743272490,eng,390,136931,3915,9/6/2006,Washington Square Press,"Historical,Historical Fiction;Fiction;Historical;Romance;English History,Tudor Period;European Literature,British Literature;Adult;Romance,Historical Romance;Adult Fiction;Audiobook"
19279,Norte,Seamus Heaney/Margarita Ardanaz,4.09,8475173462,9788475173467,spa,155,6,1,11/28/1992,Hiperión,"Poetry;Cultural,Ireland;European Literature,Irish Literature;Nonfiction;Literature,20th Century;Literature;Classics;History;Academic,College;Nobel Prize"
36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication,0.0,081292763X,9780812927634,eng,336,0,0,7/22/1997,Random House Puzzles & Games,
42818,Tales from Margaritaville,Jimmy Buffett,3.9,0156026988,9780156026987,en-US,230,2450,175,6/3/1989,Fawcett,"Fiction;Short Stories;Humor;Adventure;Travel;Music;Contemporary;Anthologies;Novels;Anthologies,Collections"
22547,Tales from the Dark Tower,Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,4.23,0967575605,9780967575605,en-US,282,54,5,10/1/2003,Monolith Graphics,"Horror;Paranormal,Vampires;Short Stories;Gothic;Fantasy,Paranormal;Fantasy;Fantasy,Dark Fantasy;Paranormal,Ghosts;Fiction"
14063,The Legend of the Poinsettia,Tomie dePaola,4.19,0698115678,9780698115675,eng,32,2401,115,10/6/1997,Puffin Books,"Holiday,Christmas;Childrens,Picture Books;Childrens;Holiday;Fiction;Cultural;Folklore;Religion;Folk Tales;Christian"
41378,Flirting With Danger,Kate Walker,3.0,037311818X,9780373118182,eng,188,12,4,6/1/1996,Harlequin,"Harlequin,Harlequin Presents;Romance"
20025,The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles,4.18,0751506419,9780751506419,eng,403,460,20,5/1/2001,Little  Brown Book Group,"Historical,Historical Fiction;Historical;Fiction;European Literature,British Literature;Romance;Literature,17th Century;Romance,Historical Romance;War;Historical,Stuart"
19595,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,159448192X,9781594481925,en-US,328,1597,157,2/7/2006,Riverhead Books,"Nonfiction;Autobiography,Memoir;Biography;Race;Cultural,African American;Biography Memoir;Biography,Autobiography;Academic,School;Book Club;Audiobook"
23948,My Education: A Book of Dreams,William S. Burroughs,3.7,0140094547,9780140094541,eng,193,1055,47,6/1/1996,Penguin Books,"Fiction;Literature;Literature,American;Classics;Psychology;LGBT;LGBT,Queer;Poetry;Anthologies;Cultural"
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft/Mark P. Shea/Amy H. Sturgis,3.79,1887726098,9781887726092,eng,323,39,2,5/9/2005,Mythopoeic Press,Nonfiction
40016,Young Goodman Brown and Other Short Stories,Nathaniel Hawthorne,3.86,0486270602,9780486270609,eng,111,9101,126,2/5/1992,Dover Publications,"Classics;Short Stories;Fiction;Literature;Horror;Literature,American;Literature,19th Century;Fantasy;Academic,School;Gothic"
37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,3.99,0767904613,9780767904612,eng,240,576,48,2/12/2002,Broadway Books,"Religion,Buddhism;Psychology;Nonfiction;Spirituality;Philosophy;Self Help;Autobiography,Memoir;Religion"
15766,El matrimonio amateur,Anne Tyler/Gemma Rovira,3.62,8466307605,9788466307604,spa,459,4,1,11/1/2006,Punto de Lectura,"Fiction;Contemporary;Literary Fiction;Novels;Historical,Historical Fiction;Marriage;Adult Fiction;Audiobook;Relationships;Family"
24777,Count Karlstein,Philip Pullman/Diana Bryan,3.5,0375803483,9780375803482,eng,256,1712,116,2/22/2000,Yearling,"Fantasy;Fiction;Young Adult;Childrens;Horror;Childrens,Middle Grade;Mystery;Adventure;Historical,Historical Fiction;Gothic"
13854,Promise of the Witch King (Forgotten Realms: The Sellswords  #2),R.A. Salvatore,4.17,0786940735,9780786940738,eng,373,7847,104,9/12/2006,Wizards of the Coast,"Fantasy;Dungeons and Dragons,Forgotten Realms;Fiction;Fantasy,High Fantasy;Role Playing Games,Dungeons and Dragons;Fantasy,Epic Fantasy;Science Fiction Fantasy;Adventure;Audiobook;Fantasy,Magic"
35126,The Chronicles of Riddick,Alan Dean Foster,3.95,0345468392,9780345468390,en-US,342,1389,47,12/18/2007,Del Rey Books,"Science Fiction;Fiction;Fantasy;Media Tie In;Science Fiction Fantasy;Speculative Fiction;Culture,Film;Action"
35248,Essential Monster of Frankenstein  Vol. 1,Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,3.62,0785116346,9780785116349,eng,496,69,7,10/20/2004,Marvel Comics,"Sequential Art,Comics;Sequential Art,Graphic Novels;Horror;Superheroes,Marvel;Horror,Victor Frankenstein;Fiction;Fantasy"
14945,Moments of Being: A Collection of Autobiographical Writing,Virginia Woolf/Jeanne Schulkind,4.26,0156619180,9780156619189,eng,230,1729,121,8/23/1985,Mariner Books,"Nonfiction;Autobiography,Memoir;Classics;Writing,Essays;Biography;Biography,Autobiography;Literature;Feminism;Biography Memoir;Language,Writing"
30351,22 Indigo Place,Sandra Brown,3.63,0553290851,9780553290851,eng,200,2537,79,2/25/1997,Bantam (Fanfare),"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Womens Fiction,Chick Lit;Category Romance,Loveswept;Westerns;Romance,Category Romance;Novels"
25252,Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German,Kurt Reiter,4.0,0844222593,9780844222592,ger,88,4,2,1/1/1989,McGraw-Hill/Glencoe,"European Literature,German Literature"
24894,Once Said Darlene,William Sleator/Steven Kellogg,3.62,0525364102,9780525364108,eng,55,8,0,3/22/1979,Dutton Books,Fantasy
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,0553157272,9780553157277,eng,104,318,6,8/1/1989,Bantam,"Young Adult;Childrens;Childrens,Middle Grade;Fiction;Childrens,Juvenile;Young Adult,Teen"
31894,Ancient Philosophy,Anthony Kenny,3.98,0198752725,9780198752721,eng,341,260,20,11/30/2006,Oxford University Press  USA,"Philosophy;History;Nonfiction;Religion;History,Ancient History;Education"
32213,Expectant Father,Melinda Curtis,3.6,0373713010,9780373713011,eng,304,40,2,12/15/2011,Harlequin Special Releases,"Romance;Contemporary;Category Romance,Harlequin;Emergency Services,Firefighters;Romance,Contemporary Romance"
20962,Maurice Sendak's Seven Little Monsters: What Time is It? - Book #4,Arthur Yorinks/Raymond Jafelice,2.75,078681778X,9780786817788,eng,24,4,1,4/5/2004,Volo,
40395,A Princess of Mars (Barsoom  #1),Edgar Rice Burroughs/John Seelye,3.81,0143104888,9780143104889,eng,186,38926,2355,1/30/2007,Penguin Books,Science Fiction;Fantasy;Classics;Fiction;Adventure;Science Fiction Fantasy;Pulp;Romance;Audiobook;Novels
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,0553381679,9780553381672,eng,512,184418,4432,6/25/2002,Bantam,"Historical,Historical Fiction;Fiction;Fantasy;Historical;Classics;Romance;Adventure;Historical Fiction,Prehistoric;Adult;Novels"
18816,Problems of Dostoevsky's Poetics,Mikhail Bakhtin/Caryl Emerson,4.34,0816612285,9780816612284,eng,334,641,29,6/21/1984,University Of Minnesota Press,"Philosophy;Nonfiction;Criticism,Literary Criticism;Cultural,Russia;Philosophy,Theory;Literature;Criticism;Literature,Russian Literature;Writing,Essays;Criticism,Lit Crit"
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82,0451527038,9780451527035,eng,192,54,12,11/1/1998,Signet Classics,"Fiction;Classics;Short Stories;Adventure;Animals;Literature;Literature,American;Academic,School;Historical,Historical Fiction;Adventure,Survival"
24813,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,4.63,0836204387,9780836204384,eng,208,49122,368,9/5/1995,Andrews McMeel Publishing,"Sequential Art,Comics;Humor;Sequential Art,Graphic Novels;Fiction;Sequential Art,Comic Strips;Graphic Novels Comics;Comics,Comic Book;Childrens;Humor,Comedy;Sequential Art,Cartoon"
